"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Food description","NDNS food code","Food group code","Food group","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","protein","fat","carbohydrate","energy_kcal","energy_kj","alcohol","total_sugars","nmes","satd_fa","cholesterol","vitamin_a","vitamin_d","vitamin_c","vitamin_e","folate","sodium","calcium","iron","zinc","selenium"
"5436687de4b0418f483bf54c","demo107","09/10/14 06:49","09/10/14 06:50","1 min","0","Breakfast","1","associated food prompt","WRLL","White Bread roll","159","1","White bread/rolls","no","N/A","64.00","N/A","0.00","N/A","64.00","yes","5.95","2.24","32.06","163.84","696.32","0.00","2.05","0.00","0.65","0.00","0.00","0.00","0.00","0.13","17.28","249.60","117.76","0.96","0.58","3.84"
"5436687de4b0418f483bf54c","demo107","09/10/14 06:49","09/10/14 06:50","1 min","0","Breakfast","2","juice","APJC","Apple juice","2317","86","Fruit juices e.g. fresh orange juice","no","Morrisons","247.54","N/A","0.00","N/A","247.54","yes","0.25","0.25","29.71","113.87","487.66","0.00","29.71","29.71","0.05","0.00","0.00","0.00","7.43","0.00","0.00","4.95","14.85","0.74","0.00","0.00"
"543d9573e4b0f0ac9022e92c","demo115","14/10/14 17:24","14/10/14 17:28","4 min","0","Breakfast","0","cold kebab","KBAB","Doner kebab, meat only","1342","47","Burgers and kebabs","no","N/A","150.00","https://intake24.co.uk/intake24-images/RstMt7.jpg","0.00","N/A","150.00","yes","22.05","17.10","20.25","319.50","1333.50","0.00","3.00","0.00","8.18","81.00","6.00","0.51","14.70","0.15","22.50","208.50","73.50","2.10","4.05","4.50"
"543d9573e4b0f0ac9022e92c","demo115","14/10/14 17:24","14/10/14 17:28","4 min","0","Breakfast","1","lager","CCAN","Continental lager, e.g. Grolsch","2370","94","Alcohol","no","N/A","2568.00","N/A","0.00","N/A","2568.00","yes","7.70","0.00","61.63","975.84","4083.12","102.72","61.63","61.63","0.00","0.00","0.00","0.00","0.00","0.00","308.16","179.76","128.40","0.00","0.00","0.00"
"543d9573e4b0f0ac9022e92c","demo115","14/10/14 17:24","14/10/14 17:28","4 min","1","Early snack or drink","0","aftershock","EIGT","After eight mints","2257","81","Chocolate: includes all plain, milk & white chocolate bars & coated bars e.g. caramels & wafers and full coated chocolate biscuits","no","N/A","600.00","N/A","0.00","N/A","600.00","yes","22.20","97.80","431.40","2586.00","10896.00","0.00","431.40","431.40","58.80","18.00","462.00","0.00","0.00","9.00","6.00","36.00","294.00","4.20","3.60","18.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","0","Breakfast","0","egg","EOIL","Fried egg","756","37","Eggs: whole egg, white, yolk, dried, boiled, fried, scrambled, omelette, poached","no","N/A","50.00","N/A","0.00","N/A","50.00","yes","6.90","8.95","0.00","108.00","448.50","0.00","0.00","0.00","1.85","192.00","69.00","1.73","0.00","1.60","18.00","84.50","25.00","0.95","0.60","12.50"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","0","Breakfast","1","ham","HUSM","Ham","1039","39","Bacon and ham","no","N/A","28.00","N/A","0.00","N/A","28.00","yes","5.54","1.18","0.17","33.32","140.00","0.00","0.17","0.17","0.39","16.24","0.00","0.17","0.00","0.00","0.56","294.00","1.96","0.22","0.53","3.36"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","0","Breakfast","2","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","209.01","N/A","0.00","N/A","209.01","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.45","0.00","0.00","0.00","0.00","0.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","0","Breakfast","3","associated food prompt","CTWM","Whole milk","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","no","N/A","39.81","N/A","0.00","N/A","39.81","yes","1.35","1.55","1.55","25.08","108.68","0.00","1.55","0.00","0.96","5.18","15.92","0.00","0.80","0.04","1.59","17.52","46.18","0.00","0.16","0.40"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","1","Lunch","0","lasgna","MLAS","Meat lasagne","1348","107","Meat based pasta dishes","no","N/A","427.50","https://intake24.co.uk/intake24-images/Lasag7.jpg","0.00","N/A","427.50","yes","44.89","45.74","66.26","842.18","3522.60","0.00","13.25","0.00","20.61","111.15","624.15","1.67","9.83","3.42","59.85","1539.00","440.33","3.42","6.84","25.65"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","1","Lunch","1","cake","CROT","Carrot cake (with icing)","5722","16","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","no","Other","44.00","N/A","0.00","N/A","44.00","yes","1.85","8.84","20.59","164.56","690.36","0.00","15.18","14.43","2.26","23.32","71.28","0.00","0.35","0.79","4.84","140.36","44.44","0.40","0.22","1.76"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","1","Lunch","2","lots of wine","RDWN","Red wine","8352","94","Alcohol","no","N/A","373.00","N/A","0.00","N/A","373.00","yes","0.37","0.00","0.75","283.48","1178.68","39.91","0.75","0.75","0.00","0.00","0.00","0.00","0.00","0.00","3.73","26.11","26.11","3.36","0.37","0.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","2","Afternoon snack or drink","0","scones","PLSC","Plain scones","10518","16","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","no","I don't know","140.00","N/A","0.00","N/A","140.00","yes","10.08","17.22","77.28","484.40","2042.60","0.00","17.78","15.12","8.92","49.00","123.20","0.00","1.40","1.26","8.40","828.80","183.40","1.82","0.84","5.60"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","2","Afternoon snack or drink","1","associated food prompt","BTST","Butter, Salted","851","30","Butter: includes half fat butter and other animal fats (e.g. lard)","no","N/A","8.70","https://intake24.co.uk/intake24-images/704.jpg","0.00","N/A","8.70","yes","0.05","7.12","0.06","64.47","265.18","0.00","0.06","0.00","4.60","19.31","79.17","0.08","0.00","0.17","0.00","52.72","1.57","0.00","0.01","0.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","2","Afternoon snack or drink","2","associated food prompt","CHNT","Chocolate and nut spread e.g Nutella","2212","82","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","no","N/A","20.00","https://intake24.co.uk/intake24-images/Gcsp03.jpg","0.00","N/A","20.00","yes","1.24","6.60","12.10","109.80","458.80","0.00","11.94","11.24","1.87","0.40","0.00","0.00","0.00","0.68","2.00","10.00","26.80","0.44","0.20","0.80"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","2","Afternoon snack or drink","3","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","209.01","N/A","0.00","N/A","209.01","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.45","0.00","0.00","0.00","0.00","0.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","2","Afternoon snack or drink","4","associated food prompt","CTWM","Whole milk","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","no","N/A","39.81","N/A","0.00","N/A","39.81","yes","1.35","1.55","1.55","25.08","108.68","0.00","1.55","0.00","0.96","5.18","15.92","0.00","0.80","0.04","1.59","17.52","46.18","0.00","0.16","0.40"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","3","Late snack or drink","0","piece of toast","WTST","Toast, white bread","126","1","White bread/rolls","no","N/A","37.00","N/A","0.00","N/A","37.00","yes","3.66","1.00","22.72","108.78","462.13","0.00","1.55","0.00","0.24","0.00","0.00","0.00","0.00","0.07","9.25","181.30","65.49","0.59","0.30","1.85"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","3","Late snack or drink","1","associated food prompt","BTST","Butter, Salted","851","30","Butter: includes half fat butter and other animal fats (e.g. lard)","no","N/A","8.70","https://intake24.co.uk/intake24-images/704.jpg","0.00","N/A","8.70","yes","0.05","7.12","0.06","64.47","265.18","0.00","0.06","0.00","4.60","19.31","79.17","0.08","0.00","0.17","0.00","52.72","1.57","0.00","0.01","0.00"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","3","Late snack or drink","2","associated food prompt","MRMT","Marmite","2431","100","Misc","no","N/A","8.70","https://intake24.co.uk/intake24-images/704.jpg","0.00","N/A","8.70","yes","3.37","0.01","2.30","22.18","94.40","0.00","0.10","0.00","0.01","0.00","0.00","0.00","0.00","0.00","217.50","339.30","6.09","0.25","0.23","1.57"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","3","Late snack or drink","3","packet of crisps","SCSP","Square crisps","7871","61","Potato based crisps – full fat","no","N/A","22.50","N/A","0.00","N/A","22.50","yes","1.46","4.12","14.96","99.00","416.70","0.00","0.72","0.00","0.34","0.00","0.00","0.00","0.90","0.81","9.23","164.25","20.70","0.07","0.16","0.23"
"544e7b8de4b0f0ac9022f603","demo118","27/10/14 12:54","27/10/14 13:06","12 min","3","Late snack or drink","4","camomile tea","HTEA","Herbal/Fruit tea","7000","91","Tea (excluding added sugar)","no","N/A","235.98","N/A","0.00","N/A","235.98","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.36","0.00","0.00","0.00","0.00","0.00"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","0","Breakfast","0","toast, jam","BRWT","Toast, brown bread","107","2","Brown and wholemeal bread/rolls","no","N/A","74.00","N/A","0.00","N/A","74.00","yes","8.66","2.37","42.33","214.60","913.16","0.00","4.22","0.00","0.46","0.00","0.00","0.00","0.00","0.00","41.44","374.44","170.20","2.00","1.18","2.96"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","0","Breakfast","1","associated food prompt","JAME","Jam, raspberry/ strawberry/ blackberry","2215","82","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","no","N/A","15.60","N/A","0.00","N/A","15.60","yes","0.09","0.00","9.81","37.13","158.50","0.00","9.81","9.59","0.00","0.00","0.00","0.00","1.56","0.00","0.00","4.52","1.87","0.03","0.00","0.00"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","0","Breakfast","2","coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","174.53","N/A","0.00","N/A","174.53","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.75","5.24","0.17","0.17","0.00"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","0","Breakfast","3","associated food prompt","CTWM","Whole milk","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","no","N/A","19.39","N/A","0.00","N/A","19.39","yes","0.66","0.76","0.76","12.22","52.94","0.00","0.76","0.00","0.47","2.52","7.76","0.00","0.39","0.02","0.78","8.53","22.49","0.00","0.08","0.19"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","1","Lunch","0","lentils","LNTL","Lentils","1758","114","Pulses and lentils","no","N/A","36.60","N/A","0.00","N/A","36.60","yes","2.78","0.15","6.41","36.60","155.18","0.00","0.48","0.00","0.00","0.00","1.10","0.00","0.00","0.11","12.08","4.39","5.86","0.88","0.37","0.73"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","1","Lunch","1","water","TWTR","Water (from tap, including filtered)","5000","90","Water","no","N/A","292.42","N/A","0.00","N/A","292.42","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","2","Evening meal","0","pasta","WHPA","Fusilli/penne pasta, white","34","10","Pasta","no","N/A","101.00","https://intake24.co.uk/intake24-images/pasta/plfusb3.jpg","0.00","N/A","101.00","yes","4.44","0.61","31.82","142.41","607.01","0.00","1.01","0.00","0.09","0.00","0.00","0.00","0.00","0.10","7.07","3.03","27.27","0.61","0.51","5.05"
"544f5d25e4b0f0ac9022f612","demo129","28/10/14 05:03","28/10/14 05:08","5 min","2","Evening meal","1","water","TWTR","Water (from tap, including filtered)","5000","90","Water","no","N/A","292.42","N/A","0.00","N/A","292.42","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","0","Early snack or drink","0","Twix","TWIX","Twix","2276","81","Chocolate: includes all plain, milk & white chocolate bars & coated bars e.g. caramels & wafers and full coated chocolate biscuits","no","N/A","58.00","N/A","0.00","N/A","58.00","yes","2.90","13.69","40.60","287.10","1205.82","0.00","33.52","30.16","7.84","5.80","20.30","0.17","0.00","0.75","2.32","110.78","58.00","0.93","0.35","0.58"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","0","Early snack or drink","1","Tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","267.04","N/A","0.00","N/A","267.04","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.35","0.00","0.00","0.00","0.00","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","0","Early snack or drink","2","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","50.86","N/A","0.00","N/A","50.86","yes","1.78","0.86","1.98","22.38","94.10","0.00","1.98","0.00","0.54","3.56","8.14","0.00","1.02","0.05","2.03","21.87","60.53","0.00","0.20","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","1","Lunch","0","Pasta","WHPA","Fusilli/penne pasta, white","34","10","Pasta","no","N/A","138.00","https://intake24.co.uk/intake24-images/pasta/plfusb4.jpg","0.00","N/A","138.00","yes","6.07","0.83","43.47","194.58","829.38","0.00","1.38","0.00","0.12","0.00","0.00","0.00","0.00","0.14","9.66","4.14","37.26","0.83","0.69","6.90"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","2","Afternoon snack or drink","0","Tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","267.04","N/A","0.00","N/A","267.04","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.35","0.00","0.00","0.00","0.00","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","2","Afternoon snack or drink","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","50.86","N/A","0.00","N/A","50.86","yes","1.78","0.86","1.98","22.38","94.10","0.00","1.98","0.00","0.54","3.56","8.14","0.00","1.02","0.05","2.03","21.87","60.53","0.00","0.20","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","3","Evening meal","0","Pasta","PACS","Fusilli/penne pasta in a cheese-based sauce","6139","106","Non meat based pasta dishes","no","N/A","287.00","https://intake24.co.uk/intake24-images/pasta/pensaub7.jpg","0.00","N/A","287.00","yes","19.52","22.10","45.63","447.72","1882.72","0.00","7.18","0.00","11.94","48.79","1130.78","0.55","14.92","2.01","57.40","381.71","433.37","1.44","2.58","8.61"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","3","Evening meal","1","Orange juice","OJCB","Fresh orange juice, not freshly squeezed ","2337","86","Fruit juices e.g. fresh orange juice","no","I don't know","299.83","N/A","0.00","N/A","299.83","yes","1.50","0.30","30.28","122.93","521.71","0.00","30.28","30.28","0.06","0.00","8.99","0.00","82.45","0.60","68.96","29.98","29.98","0.60","0.00","3.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","4","Late snack or drink","0","Squash","BJNS","Blackcurrant squash (juice), no added sugar e.g Ribena","5505","88","Cordials & squashes: reduced sugar or low calorie squashes","no","Robinsons","299.83","N/A","0.00","N/A","299.83","yes","0.00","0.00","1.50","6.00","23.99","0.00","1.50","1.50","0.00","0.00","3.00","0.00","71.96","0.00","0.00","11.99","17.99","0.30","0.00","0.00"
"544f692ce4b0f0ac9022f618","demo133","28/10/14 05:55","28/10/14 06:00","4 min","5","Afternoon snack or drink","0","Hot chocolate","DCWA","Hot chocolate made with water","2640","93","Other hot drinks water and milk based e.g. hot chocolate, ovaltine","no","N/A","334.52","N/A","0.00","N/A","334.52","yes","5.69","6.36","38.14","224.13","943.35","0.00","38.14","38.14","3.78","0.00","3.35","0.00","0.00","0.00","6.69","143.84","20.07","1.34","1.00","3.35"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","0","Breakfast","0","toasted bagel","PLAI","Plain Bagels","9373","4","Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets","no","N/A","70.00","N/A","0.00","N/A","70.00","yes","7.07","1.26","40.39","191.10","812.00","0.00","4.48","3.78","0.38","0.00","0.00","0.00","0.00","0.00","22.40","448.00","98.00","1.47","0.63","4.20"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","0","Breakfast","1","associated food prompt","LFSD","Low fat margarine","10049","34","Low fat polyunsaturated","no","N/A","5.30","https://intake24.co.uk/intake24-images/703.jpg","0.00","N/A","5.30","yes","0.02","1.96","0.03","17.70","72.77","0.00","0.03","0.00","0.45","0.00","50.99","0.45","0.00","0.54","0.00","25.55","0.21","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","0","Breakfast","2","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","0","Breakfast","3","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","1","Early snack or drink","0","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","1","Early snack or drink","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","2","Lunch","0","steak couscous","CSCS","Couscous","7600","104","Couscous, bulgar wheat","no","N/A","190.83","https://intake24.co.uk/intake24-images/RiceBo5.jpg","0.00","N/A","190.83","yes","13.74","1.91","71.56","339.68","1448.40","0.00","1.91","0.00","0.27","0.00","0.00","0.00","0.00","0.19","24.81","7.63","38.17","1.91","1.72","5.72"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","2","Lunch","1","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","2","Lunch","2","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","3","Afternoon snack or drink","0","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","3","Afternoon snack or drink","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","4","Evening meal","0","chicken biryani","CTCY","Chicken/ Turkey curry","9731","45","Chicken/Turkey dishes","yes","N/A","346.00","https://intake24.co.uk/intake24-images/m340.jpg","0.00","N/A","346.00","yes","36.33","18.34","7.61","339.08","1422.06","0.00","6.92","0.00","3.88","141.86","152.24","0.14","4.50","3.46","24.22","131.48","83.04","4.84","2.42","20.76"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","4","Evening meal","1","associated food prompt","SVRC","Savoury rice","70","9","Rice","no","N/A","139.05","https://intake24.co.uk/intake24-images/RiceBo4.jpg","0.00","N/A","139.05","yes","5.14","1.95","47.28","215.53","916.34","0.00","4.45","2.22","0.64","0.00","36.15","0.00","0.97","0.70","30.59","717.50","38.93","0.70","0.70","8.34"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","4","Evening meal","2","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","4","Evening meal","3","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","5","Late snack or drink","0","tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","217.94","N/A","22.70","N/A","195.24","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","9.76","0.00","0.00","0.00","0.00","0.00"
"545804dbe4b0f0ac9022f649","demo141","03/11/14 17:36","03/11/14 17:42","6 min","5","Late snack or drink","1","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","41.51","N/A","4.32","N/A","37.19","yes","1.30","0.63","1.45","16.36","68.80","0.00","1.45","0.00","0.40","2.60","5.95","0.00","0.74","0.04","1.49","15.99","44.25","0.00","0.15","0.00"
"54589cf3e4b0f0ac9022f64c","demo142","04/11/14 03:25","04/11/14 03:30","5 min","0","Breakfast","0","Muffin","BLUM","Blueberry muffins","3987","16","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","yes","I don't know","133.00","N/A","0.00","N/A","133.00","yes","7.58","25.94","65.30","508.06","2133.32","0.00","36.58","34.05","3.19","61.18","34.58","0.00","0.00","3.19","11.97","438.90","85.12","1.46","0.80","6.65"
"54589cf3e4b0f0ac9022f64c","demo142","04/11/14 03:25","04/11/14 03:30","5 min","0","Breakfast","1","Coffee","CFFB","Coffee","2307","92","Coffee (excluding added sugar)","no","N/A","104.21","N/A","0.00","N/A","104.21","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1.04","3.13","0.10","0.10","0.00"
"5458a889e4b0f0ac9022f654","demo143","04/11/14 05:15","04/11/14 05:20","4 min","0","Breakfast","0","Two croissants","CSSP","Plain Croissants, not filled","166","101","Other breads with >8g/100g fat: naan, chapatis (made with fat), fried papadums, croissants, fried bread","no","N/A","98.00","N/A","0.00","N/A","98.00","yes","8.13","22.25","43.71","395.92","1659.14","0.00","5.19","0.00","14.21","50.96","161.70","0.10","0.00","0.98","46.06","441.00","73.50","1.08","0.69","7.84"
"5458a889e4b0f0ac9022f654","demo143","04/11/14 05:15","04/11/14 05:20","4 min","0","Breakfast","1","Tea","BTEA","Tea","2314","91","Tea (excluding added sugar)","no","N/A","229.27","N/A","9.57","N/A","219.70","yes","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","10.98","0.00","0.00","0.00","0.00","0.00"
"5458a889e4b0f0ac9022f654","demo143","04/11/14 05:15","04/11/14 05:20","4 min","0","Breakfast","2","associated food prompt","CTSS","Semi skimmed milk","608","21","Semi-skimmed milks: includes longlife semi-skimmed","no","N/A","43.67","N/A","1.82","N/A","41.85","yes","1.46","0.71","1.63","18.41","77.42","0.00","1.63","0.00","0.45","2.93","6.70","0.00","0.84","0.04","1.67","17.99","49.80","0.00","0.17","0.00"
"545bd920e4b0f0ac9022f6ab","demo165","06/11/14 15:18","06/11/14 15:25","6 min","0","Breakfast","0","protein drink","PBYD","Probiotic drink, e.g. Actimel, Yakult","6829","19","Whole milk yoghurt/fromage frais","no","N/A","100.00","N/A","0.00","N/A","100.00","yes","1.20","0.10","16.80","69.00","293.00","0.00","16.80","14.70","0.10","1.00","20.00","0.52","0.60","0.10","2.00","23.00","43.00","0.00","0.00","0.00"
